,DATE,WILLREITIND,Index
6108,2001/5/30,1889.32,1889.32
6109,2001/5/31,1893.93,1893.93
6110,2001/6/1,1899.55,1899.55
6111,2001/6/4,1907.97,1907.97
6112,2001/6/5,1917.56,1917.56
6113,2001/6/6,1921.3,1921.3
6114,2001/6/7,1924.76,1924.76
6115,2001/6/8,1919.97,1919.97
6116,2001/6/11,1936.9,1936.9
6117,2001/6/12,1954.8,1954.8
6118,2001/6/13,1959.98,1959.98
6119,2001/6/14,1958.1,1958.1
6120,2001/6/15,1958.16,1958.16
6121,2001/6/18,1967.38,1967.38
6122,2001/6/19,1963.66,1963.66
6123,2001/6/20,1979.29,1979.29
6124,2001/6/21,1982.26,1982.26
6125,2001/6/22,1972.15,1972.15
6126,2001/6/25,1968.07,1968.07
6127,2001/6/26,1986.51,1986.51
6128,2001/6/27,1982.38,1982.38
6129,2001/6/28,1994.07,1994.07
6130,2001/6/29,2006.12,2006.12
6131,2001/7/2,2007.64,2007.64
6132,2001/7/3,2008.69,2008.69
6133,2001/7/4,2008.69,2008.69
6134,2001/7/5,2006.34,2006.34
6135,2001/7/6,2001.39,2001.39
6136,2001/7/9,1979.85,1979.85
6137,2001/7/10,1969.24,1969.24
6138,2001/7/11,1960.96,1960.96
6139,2001/7/12,1972.6,1972.6
6140,2001/7/13,1979.94,1979.94
6141,2001/7/16,1978.02,1978.02
6142,2001/7/17,1990.03,1990.03
6143,2001/7/18,1992.41,1992.41
6144,2001/7/19,1995.21,1995.21
6145,2001/7/20,1991.41,1991.41
6146,2001/7/23,1982.97,1982.97
6147,2001/7/24,1973.39,1973.39
6148,2001/7/25,1974.81,1974.81
6149,2001/7/26,1980.37,1980.37
6150,2001/7/27,1977.77,1977.77
6151,2001/7/30,1963.18,1963.18
6152,2001/7/31,1965.81,1965.81
6153,2001/8/1,1978.73,1978.73
6154,2001/8/2,1987.52,1987.52
6155,2001/8/3,1994.45,1994.45
6156,2001/8/6,2000.63,2000.63
6157,2001/8/7,2007.85,2007.85
6158,2001/8/8,2013.48,2013.48
6159,2001/8/9,2017.11,2017.11
6160,2001/8/10,2036.45,2036.45
6161,2001/8/13,2035.41,2035.41
6162,2001/8/14,2048,2048
6163,2001/8/15,2064.49,2064.49
6164,2001/8/16,2070.27,2070.27
6165,2001/8/17,2074.73,2074.73
6166,2001/8/20,2085.93,2085.93
6167,2001/8/21,2101.02,2101.02
6168,2001/8/22,2101.88,2101.88
6169,2001/8/23,2102.62,2102.62
6170,2001/8/24,2086.35,2086.35
6171,2001/8/27,2092.39,2092.39
6172,2001/8/28,2085.49,2085.49
6173,2001/8/29,2068.94,2068.94
6174,2001/8/30,2048.45,2048.45
6175,2001/8/31,2044,2044
6176,2001/9/3,2044,2044
6177,2001/9/4,2039.87,2039.87
6178,2001/9/5,2035.65,2035.65
6179,2001/9/6,2012.99,2012.99
6180,2001/9/7,1994.17,1994.17
6181,2001/9/10,1989.04,1989.04
6182,2001/9/11,1989.04,1989.04
6183,2001/9/12,1989.04,.
6184,2001/9/13,1989.04,.
6185,2001/9/14,1989.04,.
6186,2001/9/17,1918.69,1918.69
6187,2001/9/18,1937.55,1937.55
6188,2001/9/19,1916.41,1916.41
6189,2001/9/20,1873.04,1873.04
6190,2001/9/21,1842.89,1842.89
6191,2001/9/24,1859.07,1859.07
6192,2001/9/25,1885.06,1885.06
6193,2001/9/26,1910.54,1910.54
6194,2001/9/27,1927.7,1927.7
6195,2001/9/28,1958.02,1958.02
6196,2001/10/1,1957.05,1957.05
6197,2001/10/2,1943.18,1943.18
6198,2001/10/3,1910.28,1910.28
6199,2001/10/4,1936.38,1936.38
6200,2001/10/5,1927.68,1927.68
6201,2001/10/8,1929.58,1929.58
6202,2001/10/9,1935.64,1935.64
6203,2001/10/10,1946.8,1946.8
6204,2001/10/11,1967.25,1967.25
6205,2001/10/12,1961.34,1961.34
6206,2001/10/15,1974.11,1974.11
6207,2001/10/16,1951.75,1951.75
6208,2001/10/17,1939.75,1939.75
6209,2001/10/18,1923.11,1923.11
6210,2001/10/19,1908.25,1908.25
6211,2001/10/22,1881.06,1881.06
6212,2001/10/23,1880.76,1880.76
6213,2001/10/24,1860.73,1860.73
6214,2001/10/25,1866.94,1866.94
6215,2001/10/26,1866.47,1866.47
6216,2001/10/29,1875.72,1875.72
6217,2001/10/30,1872.38,1872.38
6218,2001/10/31,1888.33,1888.33
6219,2001/11/1,1918.88,1918.88
6220,2001/11/2,1901.72,1901.72
6221,2001/11/5,1904.39,1904.39
6222,2001/11/6,1931.39,1931.39
6223,2001/11/7,1925.51,1925.51
6224,2001/11/8,1934.08,1934.08
6225,2001/11/9,1924.29,1924.29
6226,2001/11/12,1932.12,1932.12
6227,2001/11/13,1952.92,1952.92
6228,2001/11/14,1965.42,1965.42
6229,2001/11/15,1985.34,1985.34
6230,2001/11/16,1986.35,1986.35
6231,2001/11/19,1989.82,1989.82
6232,2001/11/20,1980.21,1980.21
6233,2001/11/21,1987.79,1987.79
6234,2001/11/22,1987.79,1987.79
6235,2001/11/23,1998.08,1998.08
6236,2001/11/26,1993.15,1993.15
6237,2001/11/27,1988.76,1988.76
6238,2001/11/28,1992.13,1992.13
6239,2001/11/29,2003.79,2003.79
6240,2001/11/30,2002.31,2002.31
6241,2001/12/3,1990.86,1990.86
6242,2001/12/4,2016.7,2016.7
6243,2001/12/5,2031.58,2031.58
6244,2001/12/6,2044.69,2044.69
6245,2001/12/7,2048.25,2048.25
6246,2001/12/10,2033.23,2033.23
6247,2001/12/11,2042.34,2042.34
6248,2001/12/12,2028.11,2028.11
6249,2001/12/13,2011.19,2011.19
6250,2001/12/14,2023.52,2023.52
6251,2001/12/17,2033.72,2033.72
6252,2001/12/18,2038.54,2038.54
6253,2001/12/19,2027.69,2027.69
6254,2001/12/20,2018.63,2018.63
6255,2001/12/21,2030.24,2030.24
6256,2001/12/24,2037.91,2037.91
6257,2001/12/25,2037.91,2037.91
6258,2001/12/26,2046.55,2046.55
6259,2001/12/27,2049.31,2049.31
6260,2001/12/28,2057.78,2057.78
6261,2001/12/31,2053.5,2053.5
6262,2002/1/1,2053.5,2053.5
6263,2002/1/2,2054.69,2054.69
6264,2002/1/3,2070.84,2070.84
6265,2002/1/4,2065.04,2065.04
6266,2002/1/7,2058.56,2058.56
6267,2002/1/8,2059.05,2059.05
6268,2002/1/9,2053.66,2053.66
6269,2002/1/10,2050.45,2050.45
6270,2002/1/11,2047.93,2047.93
6271,2002/1/14,2068.76,2068.76
6272,2002/1/15,2058.87,2058.87
6273,2002/1/16,2049.97,2049.97
6274,2002/1/17,2058.07,2058.07
6275,2002/1/18,2043.58,2043.58
6276,2002/1/21,2043.58,2043.58
6277,2002/1/22,2046.12,2046.12
6278,2002/1/23,2045.03,2045.03
6279,2002/1/24,2040.82,2040.82
6280,2002/1/25,2038.74,2038.74
6281,2002/1/28,2039.41,2039.41
6282,2002/1/29,2033.86,2033.86
6283,2002/1/30,2045.84,2045.84
6284,2002/1/31,2045.45,2045.45
6285,2002/2/1,2048.52,2048.52
6286,2002/2/4,2052.84,2052.84
6287,2002/2/5,2049.52,2049.52
6288,2002/2/6,2041.69,2041.69
6289,2002/2/7,2036.42,2036.42
6290,2002/2/8,2041.15,2041.15
6291,2002/2/11,2058.5,2058.5
6292,2002/2/12,2052.36,2052.36
6293,2002/2/13,2062.34,2062.34
6294,2002/2/14,2065.7,2065.7
6295,2002/2/15,2076.77,2076.77
6296,2002/2/18,2076.77,2076.77
6297,2002/2/19,2069.19,2069.19
6298,2002/2/20,2088.12,2088.12
6299,2002/2/21,2065.8,2065.8
6300,2002/2/22,2092.49,2092.49
6301,2002/2/25,2094.31,2094.31
6302,2002/2/26,2096.41,2096.41
6303,2002/2/27,2095.25,2095.25
6304,2002/2/28,2090.27,2090.27
6305,2002/3/1,2111.99,2111.99
6306,2002/3/4,2138.33,2138.33
6307,2002/3/5,2173.59,2173.59
6308,2002/3/6,2185.58,2185.58
6309,2002/3/7,2183.54,2183.54
6310,2002/3/8,2184.03,2184.03
6311,2002/3/11,2168.5,2168.5
6312,2002/3/12,2165.96,2165.96
6313,2002/3/13,2165.52,2165.52
6314,2002/3/14,2190.02,2190.02
6315,2002/3/15,2196.75,2196.75
6316,2002/3/18,2202.76,2202.76
6317,2002/3/19,2207.16,2207.16
6318,2002/3/20,2201.25,2201.25
6319,2002/3/21,2219.72,2219.72
6320,2002/3/22,2218.28,2218.28
6321,2002/3/25,2208.16,2208.16
6322,2002/3/26,2222.34,2222.34
6323,2002/3/27,2232.26,2232.26
6324,2002/3/28,2225.33,2225.33
6325,2002/3/29,2225.33,2225.33
6326,2002/4/1,2230.44,2230.44
6327,2002/4/2,2234.83,2234.83
6328,2002/4/3,2230.09,2230.09
6329,2002/4/4,2239.86,2239.86
6330,2002/4/5,2257.26,2257.26
6331,2002/4/8,2278.83,2278.83
6332,2002/4/9,2298.56,2298.56
6333,2002/4/10,2325.8,2325.8
6334,2002/4/11,2313.02,2313.02
6335,2002/4/12,2347.45,2347.45
6336,2002/4/15,2322,2322
6337,2002/4/16,2296.85,2296.85
6338,2002/4/17,2265.18,2265.18
6339,2002/4/18,2270.07,2270.07
6340,2002/4/19,2251.85,2251.85
6341,2002/4/22,2227.29,2227.29
6342,2002/4/23,2195.15,2195.15
6343,2002/4/24,2207.72,2207.72
6344,2002/4/25,2217.27,2217.27
6345,2002/4/26,2208.26,2208.26
6346,2002/4/29,2208.56,2208.56
6347,2002/4/30,2237.74,2237.74
6348,2002/5/1,2256.79,2256.79
6349,2002/5/2,2279.35,2279.35
6350,2002/5/3,2277,2277
6351,2002/5/6,2256.48,2256.48
6352,2002/5/7,2246.08,2246.08
6353,2002/5/8,2238,2238
6354,2002/5/9,2211.71,2211.71
6355,2002/5/10,2194.22,2194.22
6356,2002/5/13,2202.4,2202.4
6357,2002/5/14,2211.54,2211.54
6358,2002/5/15,2227.04,2227.04
6359,2002/5/16,2214.66,2214.66
6360,2002/5/17,2223.94,2223.94
6361,2002/5/20,2216.6,2216.6
6362,2002/5/21,2201.73,2201.73
6363,2002/5/22,2201.23,2201.23
6364,2002/5/23,2241.81,2241.81
6365,2002/5/24,2239.23,2239.23
6366,2002/5/27,2239.23,2239.23
6367,2002/5/28,2254.98,2254.98
6368,2002/5/29,2275.35,2275.35
6369,2002/5/30,2274.78,2274.78
6370,2002/5/31,2267.65,2267.65
6371,2002/6/3,2264.81,2264.81
6372,2002/6/4,2274.38,2274.38
6373,2002/6/5,2272.12,2272.12
6374,2002/6/6,2262.61,2262.61
6375,2002/6/7,2258.63,2258.63
6376,2002/6/10,2266.21,2266.21
6377,2002/6/11,2268.5,2268.5
6378,2002/6/12,2272.72,2272.72
6379,2002/6/13,2272.64,2272.64
6380,2002/6/14,2267.13,2267.13
6381,2002/6/17,2282.31,2282.31
6382,2002/6/18,2270.45,2270.45
6383,2002/6/19,2269.8,2269.8
6384,2002/6/20,2279.08,2279.08
6385,2002/6/21,2300.1,2300.1
6386,2002/6/24,2293.74,2293.74
6387,2002/6/25,2312.5,2312.5
6388,2002/6/26,2300.21,2300.21
6389,2002/6/27,2307.05,2307.05
6390,2002/6/28,2327.88,2327.88
6391,2002/7/1,2304.78,2304.78
6392,2002/7/2,2278.82,2278.82
6393,2002/7/3,2250.04,2250.04
6394,2002/7/4,2250.04,2250.04
6395,2002/7/5,2269.18,2269.18
6396,2002/7/8,2242.09,2242.09
6397,2002/7/9,2229.76,2229.76
6398,2002/7/10,2199.01,2199.01
6399,2002/7/11,2156.24,2156.24
6400,2002/7/12,2144.71,2144.71
6401,2002/7/15,2129.01,2129.01
6402,2002/7/16,2150.79,2150.79
6403,2002/7/17,2129.85,2129.85
6404,2002/7/18,2075.24,2075.24
6405,2002/7/19,2039.08,2039.08
6406,2002/7/22,2001.1,2001.1
6407,2002/7/23,1940.82,1940.82
6408,2002/7/24,1947.17,1947.17
6409,2002/7/25,1993.86,1993.86
6410,2002/7/26,2064.23,2064.23
6411,2002/7/29,2165.8,2165.8
6412,2002/7/30,2194.24,2194.24
6413,2002/7/31,2201.84,2201.84
6414,2002/8/1,2159.5,2159.5
6415,2002/8/2,2118.59,2118.59
6416,2002/8/5,2084.27,2084.27
6417,2002/8/6,2093.66,2093.66
6418,2002/8/7,2126.99,2126.99
6419,2002/8/8,2125.07,2125.07
6420,2002/8/9,2102.96,2102.96
6421,2002/8/12,2128.19,2128.19
6422,2002/8/13,2099.17,2099.17
6423,2002/8/14,2119.47,2119.47
6424,2002/8/15,2127.02,2127.02
6425,2002/8/16,2159.04,2159.04
6426,2002/8/19,2142.07,2142.07
6427,2002/8/20,2139.98,2139.98
6428,2002/8/21,2159.42,2159.42
6429,2002/8/22,2157.86,2157.86
6430,2002/8/23,2162.48,2162.48
6431,2002/8/26,2184.93,2184.93
6432,2002/8/27,2184.3,2184.3
6433,2002/8/28,2198.63,2198.63
6434,2002/8/29,2193.68,2193.68
6435,2002/8/30,2203.74,2203.74
6436,2002/9/2,2203.74,2203.74
6437,2002/9/3,2181.03,2181.03
6438,2002/9/4,2189.04,2189.04
6439,2002/9/5,2177.39,2177.39
6440,2002/9/6,2188.93,2188.93
6441,2002/9/9,2184.4,2184.4
6442,2002/9/10,2183.5,2183.5
6443,2002/9/11,2182.83,2182.83
6444,2002/9/12,2171.02,2171.02
6445,2002/9/13,2184.97,2184.97
6446,2002/9/16,2174.73,2174.73
6447,2002/9/17,2164.79,2164.79
6448,2002/9/18,2159.29,2159.29
6449,2002/9/19,2143.49,2143.49
6450,2002/9/20,2160.06,2160.06
6451,2002/9/23,2150.75,2150.75
6452,2002/9/24,2134.77,2134.77
6453,2002/9/25,2123.66,2123.66
6454,2002/9/26,2148.94,2148.94
6455,2002/9/27,2124.51,2124.51
6456,2002/9/30,2116.43,2116.43
6457,2002/10/1,2110.3,2110.3
6458,2002/10/2,2083.28,2083.28
6459,2002/10/3,2081.41,2081.41
6460,2002/10/4,2045.19,2045.19
6461,2002/10/7,1988.95,1988.95
6462,2002/10/8,1964.88,1964.88
6463,2002/10/9,1902.99,1902.99
6464,2002/10/10,1953.23,1953.23
6465,2002/10/11,1991.51,1991.51
6466,2002/10/14,1963.43,1963.43
6467,2002/10/15,2008.39,2008.39
6468,2002/10/16,1988.31,1988.31
6469,2002/10/17,2015.35,2015.35
6470,2002/10/18,2008.5,2008.5
6471,2002/10/21,2000.87,2000.87
6472,2002/10/22,1968.45,1968.45
6473,2002/10/23,1965.3,1965.3
6474,2002/10/24,1989.67,1989.67
6475,2002/10/25,2018.92,2018.92
6476,2002/10/28,2007.41,2007.41
6477,2002/10/29,1990.67,1990.67
6478,2002/10/30,1994.99,1994.99
6479,2002/10/31,2002.83,2002.83
6480,2002/11/1,2019.81,2019.81
6481,2002/11/4,2047.06,2047.06
6482,2002/11/5,2053.74,2053.74
6483,2002/11/6,2072.2,2072.2
6484,2002/11/7,2061.11,2061.11
6485,2002/11/8,2048.68,2048.68
6486,2002/11/11,2031.99,2031.99
6487,2002/11/12,2054.93,2054.93
6488,2002/11/13,2035.37,2035.37
6489,2002/11/14,2072.98,2072.98
6490,2002/11/15,2066.55,2066.55
6491,2002/11/18,2059.69,2059.69
6492,2002/11/19,2060.41,2060.41
6493,2002/11/20,2069.29,2069.29
6494,2002/11/21,2076.56,2076.56
6495,2002/11/22,2088.66,2088.66
6496,2002/11/25,2086.85,2086.85
6497,2002/11/26,2083.07,2083.07
6498,2002/11/27,2102.17,2102.17
6499,2002/11/28,2102.17,2102.17
6500,2002/11/29,2098.58,2098.58
6501,2002/12/2,2121.05,2121.05
6502,2002/12/3,2114.24,2114.24
6503,2002/12/4,2108.41,2108.41
6504,2002/12/5,2109.24,2109.24
6505,2002/12/6,2106.33,2106.33
6506,2002/12/9,2117.7,2117.7
6507,2002/12/10,2110.94,2110.94
6508,2002/12/11,2106.91,2106.91
6509,2002/12/12,2108.63,2108.63
6510,2002/12/13,2097.59,2097.59
6511,2002/12/16,2117.51,2117.51
6512,2002/12/17,2097.6,2097.6
6513,2002/12/18,2085.47,2085.47
6514,2002/12/19,2083.61,2083.61
6515,2002/12/20,2092.96,2092.96
6516,2002/12/23,2107.74,2107.74
6517,2002/12/24,2111.6,2111.6
6518,2002/12/25,2111.6,2111.6
6519,2002/12/26,2109.6,2109.6
6520,2002/12/27,2108.78,2108.78
6521,2002/12/30,2124.36,2124.36
6522,2002/12/31,2127.06,2127.06
6523,2003/1/1,2127.06,2127.06
6524,2003/1/2,2137.67,2137.67
6525,2003/1/3,2155.2,2155.2
6526,2003/1/6,2177.72,2177.72
6527,2003/1/7,2145.78,2145.78
6528,2003/1/8,2123.74,2123.74
6529,2003/1/9,2127.6,2127.6
6530,2003/1/10,2108.54,2108.54
6531,2003/1/13,2098.25,2098.25
6532,2003/1/14,2099.64,2099.64
6533,2003/1/15,2093.99,2093.99
6534,2003/1/16,2071.14,2071.14
6535,2003/1/17,2049.95,2049.95
6536,2003/1/20,2049.95,2049.95
6537,2003/1/21,2042.72,2042.72
6538,2003/1/22,2042.84,2042.84
6539,2003/1/23,2048.91,2048.91
6540,2003/1/24,2028.85,2028.85
6541,2003/1/27,2021.38,2021.38
6542,2003/1/28,2027.04,2027.04
6543,2003/1/29,2046.14,2046.14
6544,2003/1/30,2032.8,2032.8
6545,2003/1/31,2065.14,2065.14
6546,2003/2/3,2054.56,2054.56
6547,2003/2/4,2061.85,2061.85
6548,2003/2/5,2062.96,2062.96
6549,2003/2/6,2064.78,2064.78
6550,2003/2/7,2049.03,2049.03
6551,2003/2/10,2066.79,2066.79
6552,2003/2/11,2046.19,2046.19
6553,2003/2/12,2034.92,2034.92
6554,2003/2/13,2039.17,2039.17
6555,2003/2/14,2030.96,2030.96
6556,2003/2/17,2030.96,2030.96
6557,2003/2/18,2056.74,2056.74
6558,2003/2/19,2070.33,2070.33
6559,2003/2/20,2073.86,2073.86
6560,2003/2/21,2093.05,2093.05
6561,2003/2/24,2074.75,2074.75
6562,2003/2/25,2095.54,2095.54
6563,2003/2/26,2085.89,2085.89
6564,2003/2/27,2101.46,2101.46
6565,2003/2/28,2102.74,2102.74
6566,2003/3/3,2105.14,2105.14
6567,2003/3/4,2090.05,2090.05
6568,2003/3/5,2093.83,2093.83
6569,2003/3/6,2083.45,2083.45
6570,2003/3/7,2083.45,2083.45
6571,2003/3/10,2062.01,2062.01
6572,2003/3/11,2060.56,2060.56
6573,2003/3/12,2056.71,2056.71
6574,2003/3/13,2078.22,2078.22
6575,2003/3/14,2069.99,2069.99
6576,2003/3/17,2113.55,2113.55
6577,2003/3/18,2120.04,2120.04
6578,2003/3/19,2143.67,2143.67
6579,2003/3/20,2166.42,2166.42
6580,2003/3/21,2203.1,2203.1
6581,2003/3/24,2149.36,2149.36
6582,2003/3/25,2174.1,2174.1
6583,2003/3/26,2184.08,2184.08
6584,2003/3/27,2175.87,2175.87
6585,2003/3/28,2170.32,2170.32
6586,2003/3/31,2153.93,2153.93
6587,2003/4/1,2199.4,2199.4
6588,2003/4/2,2220.98,2220.98
6589,2003/4/3,2211.52,2211.52
6590,2003/4/4,2193.5,2193.5
6591,2003/4/7,2217.67,2217.67
6592,2003/4/8,2206.29,2206.29
6593,2003/4/9,2211.18,2211.18
6594,2003/4/10,2201.74,2201.74
6595,2003/4/11,2191.7,2191.7
6596,2003/4/14,2221.38,2221.38
6597,2003/4/15,2230.83,2230.83
6598,2003/4/16,2236.77,2236.77
6599,2003/4/17,2251.71,2251.71
6600,2003/4/18,2251.71,2251.71
6601,2003/4/21,2267.16,2267.16
6602,2003/4/22,2290.75,2290.75
6603,2003/4/23,2296.99,2296.99
6604,2003/4/24,2272.08,2272.08
6605,2003/4/25,2256.21,2256.21
6606,2003/4/28,2251.82,2251.82
6607,2003/4/29,2257.28,2257.28
6608,2003/4/30,2236.95,2236.95
6609,2003/5/1,2252.37,2252.37
6610,2003/5/2,2276.28,2276.28
6611,2003/5/5,2295.89,2295.89
6612,2003/5/6,2318.05,2318.05
6613,2003/5/7,2300.86,2300.86
6614,2003/5/8,2315.98,2315.98
6615,2003/5/9,2338.05,2338.05
6616,2003/5/12,2351.44,2351.44
6617,2003/5/13,2352.61,2352.61
6618,2003/5/14,2342.71,2342.71
6619,2003/5/15,2348.14,2348.14
6620,2003/5/16,2360.46,2360.46
6621,2003/5/19,2347.94,2347.94
6622,2003/5/20,2365.86,2365.86
6623,2003/5/21,2376.08,2376.08
6624,2003/5/22,2396.06,2396.06
6625,2003/5/23,2403.2,2403.2
6626,2003/5/26,2403.2,2403.2
6627,2003/5/27,2404.22,2404.22
6628,2003/5/28,2368.41,2368.41
6629,2003/5/29,2317.27,2317.27
6630,2003/5/30,2363.62,2363.62
6631,2003/6/2,2375.14,2375.14
6632,2003/6/3,2385.26,2385.26
6633,2003/6/4,2408.54,2408.54
6634,2003/6/5,2408.83,2408.83
6635,2003/6/6,2434.68,2434.68
6636,2003/6/9,2417.14,2417.14
6637,2003/6/10,2448.24,2448.24
6638,2003/6/11,2465.81,2465.81
6639,2003/6/12,2434.7,2434.7
6640,2003/6/13,2401.25,2401.25
6641,2003/6/16,2423.06,2423.06
6642,2003/6/17,2402.65,2402.65
6643,2003/6/18,2377.15,2377.15
6644,2003/6/19,2374.52,2374.52
6645,2003/6/20,2377.9,2377.9
6646,2003/6/23,2352.33,2352.33
6647,2003/6/24,2362.73,2362.73
6648,2003/6/25,2377.66,2377.66
6649,2003/6/26,2407.9,2407.9
6650,2003/6/27,2414.91,2414.91
6651,2003/6/30,2414.64,2414.64
6652,2003/7/1,2432.81,2432.81
6653,2003/7/2,2468.87,2468.87
6654,2003/7/3,2480.22,2480.22
6655,2003/7/4,2480.22,2480.22
6656,2003/7/7,2505.26,2505.26
6657,2003/7/8,2506.58,2506.58
6658,2003/7/9,2491.59,2491.59
6659,2003/7/10,2453.3,2453.3
6660,2003/7/11,2477.23,2477.23
6661,2003/7/14,2497.6,2497.6
6662,2003/7/15,2498.45,2498.45
6663,2003/7/16,2493.51,2493.51
6664,2003/7/17,2460.03,2460.03
6665,2003/7/18,2475.8,2475.8
6666,2003/7/21,2464.33,2464.33
6667,2003/7/22,2480.13,2480.13
6668,2003/7/23,2465.37,2465.37
6669,2003/7/24,2487.44,2487.44
6670,2003/7/25,2502.56,2502.56
6671,2003/7/28,2489.54,2489.54
6672,2003/7/29,2513.15,2513.15
6673,2003/7/30,2546.45,2546.45
6674,2003/7/31,2543.04,2543.04
6675,2003/8/1,2533.59,2533.59
6676,2003/8/4,2520.08,2520.08
6677,2003/8/5,2512.6,2512.6
6678,2003/8/6,2513.33,2513.33
6679,2003/8/7,2523.4,2523.4
6680,2003/8/8,2519.98,2519.98
6681,2003/8/11,2521.76,2521.76
6682,2003/8/12,2524.34,2524.34
6683,2003/8/13,2511.71,2511.71
6684,2003/8/14,2528.39,2528.39
6685,2003/8/15,2514.38,2514.38
6686,2003/8/18,2527.71,2527.71
6687,2003/8/19,2537.77,2537.77
6688,2003/8/20,2544.6,2544.6
6689,2003/8/21,2550.63,2550.63
6690,2003/8/22,2525.43,2525.43
6691,2003/8/25,2506.22,2506.22
6692,2003/8/26,2528.18,2528.18
6693,2003/8/27,2555.74,2555.74
6694,2003/8/28,2553.4,2553.4
6695,2003/8/29,2564.22,2564.22
6696,2003/9/1,2564.22,2564.22
6697,2003/9/2,2600.22,2600.22
6698,2003/9/3,2623.84,2623.84
6699,2003/9/4,2627.06,2627.06
6700,2003/9/5,2615.74,2615.74
6701,2003/9/8,2623.58,2623.58
6702,2003/9/9,2618.15,2618.15
6703,2003/9/10,2580.41,2580.41
6704,2003/9/11,2601.32,2601.32
6705,2003/9/12,2607.17,2607.17
6706,2003/9/15,2598.48,2598.48
6707,2003/9/16,2602.33,2602.33
6708,2003/9/17,2588.67,2588.67
6709,2003/9/18,2605.23,2605.23
6710,2003/9/19,2622.86,2622.86
6711,2003/9/22,2622.86,2622.86
6712,2003/9/23,2638.2,2638.2
6713,2003/9/24,2619.67,2619.67
6714,2003/9/25,2617,2617
6715,2003/9/26,2618.96,2618.96
6716,2003/9/29,2640.2,2640.2
6717,2003/9/30,2654.39,2654.39
6718,2003/10/1,2674.85,2674.85
6719,2003/10/2,2699.7,2699.7
6720,2003/10/3,2725.81,2725.81
6721,2003/10/6,2756.09,2756.09
6722,2003/10/7,2747.6,2747.6
6723,2003/10/8,2746.12,2746.12
6724,2003/10/9,2753.86,2753.86
6725,2003/10/10,2747.78,2747.78
6726,2003/10/13,2756.79,2756.79
6727,2003/10/14,2762.08,2762.08
6728,2003/10/15,2754.79,2754.79
6729,2003/10/16,2761.6,2761.6
6730,2003/10/17,2735.91,2735.91
6731,2003/10/20,2732.25,2732.25
6732,2003/10/21,2731.1,2731.1
6733,2003/10/22,2700.92,2700.92
6734,2003/10/23,2675.99,2675.99
6735,2003/10/24,2657.21,2657.21
6736,2003/10/27,2687.9,2687.9
6737,2003/10/28,2665.56,2665.56
6738,2003/10/29,2690.54,2690.54
6739,2003/10/30,2702.78,2702.78
6740,2003/10/31,2693.62,2693.62
6741,2003/11/3,2729.64,2729.64
6742,2003/11/4,2731.15,2731.15
6743,2003/11/5,2725,2725
6744,2003/11/6,2750.16,2750.16
6745,2003/11/7,2764.51,2764.51
6746,2003/11/10,2758.8,2758.8
6747,2003/11/11,2741.84,2741.84
6748,2003/11/12,2779.12,2779.12
6749,2003/11/13,2789.89,2789.89
6750,2003/11/14,2802.29,2802.29
6751,2003/11/17,2792.99,2792.99
6752,2003/11/18,2792.24,2792.24
6753,2003/11/19,2782.88,2782.88
6754,2003/11/20,2756.33,2756.33
6755,2003/11/21,2747.88,2747.88
6756,2003/11/24,2764.54,2764.54
6757,2003/11/25,2789.88,2789.88
6758,2003/11/26,2804.08,2804.08
6759,2003/11/27,2804.08,2804.08
6760,2003/11/28,2812.31,2812.31
6761,2003/12/1,2848.52,2848.52
6762,2003/12/2,2840.76,2840.76
6763,2003/12/3,2839.87,2839.87
6764,2003/12/4,2825.55,2825.55
6765,2003/12/5,2823.17,2823.17
6766,2003/12/8,2842.45,2842.45
6767,2003/12/9,2845.19,2845.19
6768,2003/12/10,2835.72,2835.72
6769,2003/12/11,2854.61,2854.61
6770,2003/12/12,2864.41,2864.41
6771,2003/12/15,2847.61,2847.61
6772,2003/12/16,2866.26,2866.26
6773,2003/12/17,2867.22,2867.22
6774,2003/12/18,2866.76,2866.76
6775,2003/12/19,2871.25,2871.25
6776,2003/12/22,2884.55,2884.55
6777,2003/12/23,2880.85,2880.85
6778,2003/12/24,2888.76,2888.76
6779,2003/12/25,2888.76,2888.76
6780,2003/12/26,2891.36,2891.36
6781,2003/12/29,2911.15,2911.15
6782,2003/12/30,2919.12,2919.12
6783,2003/12/31,2896.63,2896.63
6784,2004/1/1,2896.63,2896.63
6785,2004/1/2,2892.84,2892.84
6786,2004/1/5,2892.95,2892.95
6787,2004/1/6,2899.13,2899.13
6788,2004/1/7,2880.79,2880.79
6789,2004/1/8,2891.09,2891.09
6790,2004/1/9,2896.31,2896.31
6791,2004/1/12,2895.49,2895.49
6792,2004/1/13,2900.82,2900.82
6793,2004/1/14,2916.73,2916.73
6794,2004/1/15,2910.29,2910.29
6795,2004/1/16,2888.08,2888.08
6796,2004/1/19,2888.08,2888.08
6797,2004/1/20,2886.78,2886.78
6798,2004/1/21,2890.36,2890.36
6799,2004/1/22,2898.27,2898.27
6800,2004/1/23,2925.13,2925.13
6801,2004/1/26,2959.98,2959.98
6802,2004/1/27,2984.24,2984.24
6803,2004/1/28,2988.42,2988.42
6804,2004/1/29,2995.06,2995.06
6805,2004/1/30,3012.55,3012.55
6806,2004/2/2,3054.86,3054.86
6807,2004/2/3,3048.48,3048.48
6808,2004/2/4,2988.59,2988.59
